Shop Type,Name,Address,Phone Number,Has Website,Opening Hours
Vintage Furniture Shops,Meuble vintage - Les Belles Vies,"35 Rue Pierre Carlier, 95370 Montigny-lès-Cormeilles, France",06 41 46 21 64,True,"Monday: Closed, Tuesday: 10:30 AM – 5:30 PM, Wednesday: 10:30 AM – 5:30 PM, Thursday: Closed, Friday: 10:30 AM – 5:30 PM, Saturday: 10:30 AM – 5:30 PM, Sunday: Closed"
Pet Grooming Salons,Au Paradis Canin,"21 Rue du Cardinal Lemoine, 75005 Paris, France",01 43 29 25 59,True,"Monday: Closed, Tuesday: 9:00 AM – 6:00 PM, 6:30 PM – 12:00 AM, Wednesday: 12:00 AM – 5:00 PM, Thursday: 9:00 AM – 6:30 PM, Friday: 9:00 AM – 7:00 PM, Saturday: 8:30 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Bella Spa & Grooming,"11 Rue Duban, 75016 Paris, France",01 42 24 96 88,True,"Monday: 10:00 AM – 6:30 PM, Tuesday: 10:00 AM – 6:30 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 6:30 PM, Friday: 10:00 AM – 6:30 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Salon Pluche,"52 Rue Louise-Émilie de la Tour d'Auvergne, 75009 Paris, France",01 48 78 37 76,False,"Monday: Closed, Tuesday: 9:30 AM – 6:30 PM, Wednesday: 9:30 AM – 6:30 PM, Thursday: 9:30 AM – 6:30 PM, Friday: 9:30 AM – 6:30 PM, Saturday: 10:00 AM – 5:30 PM, Sunday: Closed"
Pet Grooming Salons,Patte Blanche,"23 Rue de l'Exposition, 75007 Paris, France",09 82 49 83 78,True,"Monday: Closed, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Petsochic - Salon de toilettage & boutique pour animaux,"16 Rue Dauphine, 75006 Paris, France",01 42 03 09 70,True,"Monday: Closed, Tuesday: 11:00 AM – 1:00 PM, 2:00 – 6:30 PM, Wednesday: 11:00 AM – 1:00 PM, 2:00 – 6:30 PM, Thursday: 11:00 AM – 1:00 PM, 2:00 – 6:30 PM, Friday: 11:00 AM – 1:00 PM, 2:00 – 6:30 PM, Saturday: 11:00 AM – 1:00 PM, 2:00 – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Etoile Canine - WashDog Paris - Salon de toilettage & Lavage self service 7j7,"19 Rue Cauchy, 75015 Paris, France",07 78 57 93 68,True,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Hollywood Dogs Neuilly-sur-Seine,"86 Rue de Longchamp, 92200 Neuilly-sur-Seine, France",01 47 38 31 16,True,"Monday: Closed, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Eurochiens,"111 Rue Louis Rouquier, 92300 Levallois-Perret, France",01 47 39 69 44,True,"Monday: Closed, Tuesday: 9:00 AM – 6:00 PM, Wednesday: 9:00 AM – 8:30 PM, Thursday: 9:00 AM – 7:00 PM, Friday: 9:00 AM – 7:00 PM, Saturday: 9:00 AM – 6:00 PM, Sunday: Closed"
Pet Grooming Salons,Dog Saloon,"51 Rue de Versailles, 78150 Le Chesnay-Rocquencourt, France",01 39 55 30 06,False,
Pet Grooming Salons,Toilettage Dog-Station,"12 Rue Rennequin, 75017 Paris, France",01 40 68 92 56,True,"Monday: Closed, Tuesday: Closed, Wednesday: 10:00 AM – 6:30 PM, Thursday: 10:00 AM – 6:30 PM, Friday: 10:00 AM – 6:30 PM, Saturday: 10:00 AM – 6:30 PM, Sunday: Closed"
Pet Grooming Salons,Dog Store,"22 Rue Copernic, 75016 Paris, France",01 45 53 11 24,True,"Monday: Closed, Tuesday: 9:30 AM – 6:00 PM, Wednesday: 9:30 AM – 6:00 PM, Thursday: 9:30 AM – 6:00 PM, Friday: 9:30 AM – 6:00 PM, Saturday: 9:30 AM – 6:00 PM, Sunday: Closed"
Pet Grooming Salons,Bulles Dogs Toilettage,"31 Av. du Manet, 78180 Montigny-le-Bretonneux, France",01 30 43 87 57,True,"Monday: Closed, Tuesday: 9:00 AM – 6:00 PM, Wednesday: 9:00 AM – 6:00 PM, Thursday: 9:00 AM – 6:00 PM, Friday: 9:00 AM – 6:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,Les Ateliers du Toilettage - salon de toilettage Professionnel Paris 13 - Chiens et Chats,"36 Rue du Château des Rentiers, 75013 Paris, France",01 44 24 81 95,False,"Monday: Closed, Tuesday: 9:30 AM – 6:00 PM, Wednesday: 9:30 AM – 6:00 PM, Thursday: 9:30 AM – 6:00 PM, Friday: 9:30 AM – 6:00 PM, Saturday: 9:30 AM – 6:00 PM, Sunday: Closed"
Pet Grooming Salons,CANICONSEIL toilettage & boutique,"7 Rue d'Antony, 91370 Verrières-le-Buisson, France",09 52 13 32 22,True,"Monday: 9:30 AM – 12:30 PM, 2:30 – 6:30 PM, Tuesday: 9:30 AM – 12:30 PM, 2:30 – 6:30 PM, Wednesday: 9:30 AM – 12:30 PM, 2:30 – 6:30 PM, Thursday: 9:30 AM – 12:30 PM, 2:30 – 6:30 PM, Friday: 9:30 AM – 12:30 PM, 2:30 – 6:30 PM, Saturday: 9:30 AM – 12:30 PM, 2:30 – 6:30 PM, Sunday: Closed"
Pet Grooming Salons,Mascottes Beauté,"123 Rue de Charenton, 75012 Paris, France",09 73 88 90 11,True,"Monday: Closed, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Privilèges Canin,"25 Rue Desaix, 75015 Paris, France",01 44 59 60 46,True,"Monday: Closed, Tuesday: 9:00 AM – 6:30 PM, Wednesday: 9:00 AM – 6:30 PM, Thursday: 9:00 AM – 6:30 PM, Friday: 9:00 AM – 6:30 PM, Saturday: 9:00 AM – 6:30 PM, Sunday: Closed"
Pet Grooming Salons,Loom Pet Store - Toilettage & Articles pour animaux,"6 Rue Gustave Courbet, 75116 Paris, France",09 82 66 53 18,True,"Monday: Closed, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,"Flair in the city ""art de vivre for pets"" concept store & grooming","36 Rue d'Aboukir, 75002 Paris, France",09 84 42 92 79,True,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Alpha,"2 Rue de l'Échelle, 75001 Paris, France",01 40 15 06 71,True,"Monday: 9:00 AM – 7:30 PM, Tuesday: 9:00 AM – 7:30 PM, Wednesday: 9:00 AM – 7:30 PM, Thursday: 9:00 AM – 7:30 PM, Friday: 9:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: 11:00 AM – 6:00 PM"
Pet Grooming Salons,Au comptoir des quatre pattes,"7 Rue d'Auteuil, 75016 Paris, France",01 45 25 65 56,True,"Monday: Closed, Tuesday: 9:00 AM – 5:30 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:30 PM, Friday: 9:00 AM – 5:30 PM, Saturday: 9:00 AM – 5:30 PM, Sunday: Closed"
Pet Grooming Salons,Salon de toilettage - AU LUXE CANIN,"105 Rue Lauriston, 75116 Paris, France",06 58 61 33 87,True,"Monday: 9:00 AM – 8:00 PM, Tuesday: 9:00 AM – 6:30 PM, Wednesday: 9:00 AM – 8:00 PM, Thursday: 12:30 – 8:00 PM, Friday: 9:00 AM – 8:00 PM, Saturday: 9:00 AM – 8:00 PM, Sunday: Closed"
Pet Grooming Salons,Happy Dogs Toilettage,"147 Rue Defrance, 94300 Vincennes, France",01 48 08 08 74,False,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Chez Capucine,"89 All. de la Pièce du Lavoir, 91190 Gif-sur-Yvette, France",01 60 12 09 23,True,"Monday: 9:00 AM – 6:00 PM, Tuesday: 9:00 AM – 6:00 PM, Wednesday: 9:00 AM – 6:00 PM, Thursday: 9:00 AM – 6:00 PM, Friday: 9:00 AM – 6:00 PM, Saturday: Closed, Sunday: Closed"
Pet Grooming Salons,Nina Dalle,"32 Bd Beaumarchais, 75011 Paris, France",06 24 75 82 99,True,"Monday: Closed, Tuesday: 10:00 AM – 6:00 PM, Wednesday: 10:00 AM – 6:00 PM, Thursday: 10:00 AM – 6:00 PM, Friday: 10:00 AM – 6:00 PM, Saturday: 10:00 AM – 6:00 PM, Sunday: Closed"
Pet Grooming Salons,La Maison du Toutou,"6 Rue Auguste Dorchain, 75015 Paris, France",01 43 06 56 14,True,"Monday: Closed, Tuesday: 9:00 AM – 7:00 PM, Wednesday: 9:00 AM – 7:00 PM, Thursday: 9:00 AM – 7:00 PM, Friday: 9:00 AM – 7:00 PM, Saturday: 9:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Michette Magasin d'accessoires et alimentation pour chiens et chats,"23 Rue du Château d'Eau, 75010 Paris, France",06 26 42 81 49,True,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: 11:30 AM – 6:00 PM"
Pet Grooming Salons,La tour Câline,"129 Rue Lauriston, 75016 Paris, France",01 45 05 54 25,True,"Monday: 9:30 AM – 6:00 PM, Tuesday: 9:30 AM – 6:00 PM, Wednesday: 9:30 AM – 6:00 PM, Thursday: 9:30 AM – 6:00 PM, Friday: 9:30 AM – 6:00 PM, Saturday: 9:30 AM – 7:00 PM, Sunday: 9:30 AM – 7:00 PM"
Pet Grooming Salons,Les Ateliers d'Audreco,"16 Rue du Château des Rentiers, 75013 Paris, France",01 83 62 15 86,False,"Monday: 9:00 AM – 6:00 PM, Tuesday: 9:00 AM – 6:00 PM, Wednesday: 9:00 AM – 6:00 PM, Thursday: 9:00 AM – 6:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 9:00 AM – 6:00 PM, Sunday: Closed"
Pet Grooming Salons,Dapper dogs pet centre and quality grooming salon,"Room B, 43 Longridge Ave, Saltdean, Brighton BN2 8LG, UK",01273 307122,True,"Monday: 9:00 AM – 4:30 PM, Tuesday: 9:00 AM – 4:30 PM, Wednesday: Closed, Thursday: 9:00 AM – 4:30 PM, Friday: 9:00 AM – 4:30 PM, Saturday: 9:00 AM – 3:00 PM, Sunday: Closed"
Pet Grooming Salons,Ma Tou Tou,"6 Rue Chaudron, 75010 Paris, France",01 46 07 31 66,True,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: Closed, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Louisa's Grooming Salon,"23 Harmer St, Gravesend DA12 2AP, UK",01474 365746,True,"Monday: Closed, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 9:00 AM – 3:00 PM, Sunday: Closed"
Pet Grooming Salons,Lily's Dog Grooming Salon,"3 Eton Ave, London N12 0BD, UK",07530 333141,False,"Monday: 9:00 AM – 4:00 PM, Tuesday: 9:00 AM – 4:00 PM, Wednesday: 9:00 AM – 4:00 PM, Thursday: 9:00 AM – 4:00 PM, Friday: 9:00 AM – 4:00 PM, Saturday: 9:00 AM – 12:00 PM, Sunday: Closed"
Pet Grooming Salons,BOW WOW London Dog Grooming,"36 Earlham St, London WC2H 9LH, UK",020 7836 8789,True,"Monday: Closed, Tuesday: 10:00 AM – 6:00 PM, Wednesday: 10:00 AM – 6:00 PM, Thursday: 10:00 AM – 6:00 PM, Friday: 10:00 AM – 6:00 PM, Saturday: 10:00 AM – 6:00 PM, Sunday: Closed"
Pet Grooming Salons,Toutoulib - Salon de toilettage Louvres,"D317, Gamm vert, 95380 Louvres, France",01 34 72 21 20,True,"Monday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM, Tuesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM, Wednesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM, Thursday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM, Friday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM, Saturday: 9:00 AM – 6:00 PM, Sunday: 9:30 AM – 12:30 PM, 2:00 – 6:00 PM"
Pet Grooming Salons,Animal Magic Multi Award Winning Groomers Dog Grooming Salon,"15A Church St, Godalming GU7 1EL, UK",01483 397397,True,"Monday: 9:00 AM – 5:00 PM, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,Gillsmans Dog Grooming salon & school,"Waterworks Rd, Hastings TN34 1RT, UK",07713 460244,True,"Monday: Closed, Tuesday: Closed, Wednesday: 9:30 AM – 5:00 PM, Thursday: 9:30 AM – 5:00 PM, Friday: 9:30 AM – 5:00 PM, Saturday: 9:30 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,DogTails Grooming,"54B Hazelwick Rd, Three Bridges, Crawley RH10 1LZ, UK",01293 278775,True,"Monday: Closed, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,Your Dog Grooming Salon,"24 High St, Brompton, Chatham, Gillingham ME7 5AQ, UK",01634 372161,True,"Monday: Closed, Tuesday: 8:30 AM – 5:30 PM, Wednesday: 8:30 AM – 5:30 PM, Thursday: 8:30 AM – 5:30 PM, Friday: 8:30 AM – 5:30 PM, Saturday: 8:30 AM – 5:30 PM, Sunday: Closed"
Pet Grooming Salons,Just Groomed,"Honey Hill, Canterbury CT2 9JR, UK",07360 104158,True,"Monday: Closed, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,"Dogs Delight Grooming Salon & Courses, Chiswick, West London","4, Station Parade, Burlington Ln, Chiswick, London W4 3HD, UK",020 8995 4040,True,"Monday: 9:30 AM – 3:30 PM, Tuesday: 9:30 AM – 3:30 PM, Wednesday: 9:30 AM – 3:30 PM, Thursday: 9:30 AM – 3:30 PM, Friday: 9:30 AM – 3:30 PM, Saturday: Closed, Sunday: Closed"
Pet Grooming Salons,Puppylicious Pet Grooming Salon,"4967 Coconut Creek Pkwy, Coconut Creek, FL 33063, USA",(954) 968-1113,True,"Monday: 9:00 AM – 5:00 PM, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 8:00 AM – 4:00 PM, Sunday: Closed"
Pet Grooming Salons,Pet Universe Cat & Dog Grooming Salon,"51 Atherton Rd, Ilford IG5 0PQ, UK",07825 882028,True,"Monday: 8:00 AM – 5:30 PM, Tuesday: 8:00 AM – 5:30 PM, Wednesday: 8:00 AM – 5:30 PM, Thursday: 8:00 AM – 5:30 PM, Friday: 8:00 AM – 5:30 PM, Saturday: 8:00 AM – 5:30 PM, Sunday: Closed"
Pet Grooming Salons,For The Love Of Dog Professional Dog Grooming Lymington,"The, Old Dairy Workshops, 44 Milford Rd, Lymington SO41 8DU, UK",07545 322366,True,"Monday: 8:00 AM – 7:00 PM, Tuesday: 8:00 AM – 7:00 PM, Wednesday: 8:00 AM – 7:00 PM, Thursday: 8:00 AM – 7:00 PM, Friday: 8:00 AM – 7:00 PM, Saturday: 8:00 AM – 7:00 PM, Sunday: Closed"
Pet Grooming Salons,Dog World Grooming,"717c Green Lanes, London N21 3RX, UK",020 3686 6902,True,"Monday: 9:00 AM – 5:00 PM, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: Closed, Sunday: Closed"
Pet Grooming Salons,The Mutt Hut Dog Grooming Salon & Mobile,"1715 NJ-88 STORE #6, Brick Township, NJ 08724, USA",(732) 475-6241,True,"Monday: Closed, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,Buddies Pet Grooming Spa & Academy,"Unit 26, Peartree Business Centre, Peartree Rd, Stanway, Colchester CO3 0JN, UK",01206 767446,True,"Monday: 8:45 AM – 5:30 PM, Tuesday: 8:45 AM – 7:00 PM, Wednesday: 8:45 AM – 7:00 PM, Thursday: 8:45 AM – 5:30 PM, Friday: 8:45 AM – 5:30 PM, Saturday: 8:45 AM – 5:30 PM, Sunday: Closed"
Pet Grooming Salons,Perfect Pooch Boutique Grooming Salon,"115 Stanley Rd, Teddington TW11 8UB, UK",020 8977 3033,True,"Monday: 8:30 AM – 5:00 PM, Tuesday: 8:30 AM – 5:00 PM, Wednesday: 8:30 AM – 5:00 PM, Thursday: 8:30 AM – 5:00 PM, Friday: 8:30 AM – 5:00 PM, Saturday: 8:30 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,Spoilt Rotten Dog Groomer & Accessories,"17 Market Pl, Chalfont St Peter, Gerrards Cross SL9 9EA, UK",01753 424260,True,"Monday: 9:00 AM – 5:30 PM, Tuesday: 9:00 AM – 5:30 PM, Wednesday: 9:00 AM – 5:30 PM, Thursday: 9:00 AM – 5:30 PM, Friday: 9:00 AM – 5:30 PM, Saturday: 9:00 AM – 5:30 PM, Sunday: Closed"
Pet Grooming Salons,Dinky Dogs Grooming Worthing,"1-1, Service, Keymer Cres, Goring-by-Sea, Worthing BN12 4LE, UK",07765 589493,True,"Monday: 9:00 AM – 3:00 PM, Tuesday: 9:00 AM – 3:00 PM, Wednesday: 9:00 AM – 3:00 PM, Thursday: 9:00 AM – 3:00 PM, Friday: 9:00 AM – 1:30 PM, Saturday: 9:30 AM – 1:30 AM, Sunday: Closed"
Pet Grooming Salons,Palmer's Dog Grooming,"Unit 2, 2-4 Green Ln, Shepperton TW17 8DW, UK",01932 223320,True,"Monday: 9:00 AM – 6:00 PM, Tuesday: 9:00 AM – 6:00 PM, Wednesday: 9:00 AM – 6:00 PM, Thursday: 9:00 AM – 6:00 PM, Friday: 9:00 AM – 6:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,Muttkuts Dog Grooming & Tiggys’ Place Healthy Pet Pantry,"175 Allaway Ave, Portsmouth PO6 4HG, UK",07852 876322,True,"Monday: 9:00 AM – 4:00 PM, Tuesday: 9:00 AM – 4:00 PM, Wednesday: 9:00 AM – 4:00 PM, Thursday: 9:00 AM – 4:00 PM, Friday: 9:00 AM – 4:00 PM, Saturday: 9:00 AM – 4:00 PM, Sunday: Closed"
Pet Grooming Salons,Taylors Trims Pet Spa & Pet Grooming Ashford,"5 Woodlands Parade, Ashford TW15 1QD, UK",07380 505858,True,"Monday: Closed, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: Closed"
Pet Grooming Salons,Duke’s Dog Salon,"The Dog Styling Parlour, Molesey, East Molesey KT8 0BT, UK",07471 136156,True,"Monday: 8:30 AM – 4:00 PM, Tuesday: 8:30 AM – 4:00 PM, Wednesday: 8:30 AM – 4:00 PM, Thursday: 8:30 AM – 4:00 PM, Friday: 8:30 AM – 4:00 PM, Saturday: Closed, Sunday: Closed"
Pet Grooming Salons,PAMPPY Grooming & Beauty Lab,"Lijnbaansgracht 58 BH, 1015 GS Amsterdam, Netherlands",06 51169472,True,"Monday: 9:00 AM – 7:00 PM, Tuesday: 9:00 AM – 7:00 PM, Wednesday: 9:00 AM – 7:00 PM, Thursday: 9:00 AM – 7:00 PM, Friday: 9:00 AM – 7:00 PM, Saturday: 9:00 AM – 7:00 PM, Sunday: Closed"
